759	867	970	698	384	633	128	111	639
636	235	281	765	464	127	677	901	948
913	709	715	585	507	327	382	664	776
560	324	644	726	537	434	261	217	831
796	84	439	199	866	438	657	498	599
290	873	24	126	113	219	627	691	558
504	6	380	768	319	876	51	410	801
152	609	791	185	751	740	337	939	195
426	140	295	250	291	503	199	376	362
292	962	998	457	71	105	771	737	112
177	69	924	510	251	376	41	174	431
80	252	426	404	609	345	33	298	709
339	475	593	951	689	355	1000	126	720
139	338	221	151	481	3	403	43	870
42	506	695	636	966	73	374	231	643
744	90	667	955	922	279	439	630	169
600	734	964	924	691	344	797	667	413
61	573	832	341	22	662	688	181	917
303	590	955	89	494	109	353	83	385
249	303	663	152	194	471	406	894	350
442	270	726	379	325	948	199	403	940
813	995	788	584	940	782	179	577	119
603	106	38	930	76	766	228	509	25
757	73	353	557	235	129	646	680	40
788	463	509	686	542	384	210	332	365
544	728	532	407	999	819	708	254	403
334	127	134	378	76	896	196	599	203
436	418	617	600	206	596	832	535	694
835	166	913	474	445	348	479	765	467
735	261	319	772	424	572	613	539	591
69	329	873	652	416	533	736	328	214
418	335	254	75	785	111	297	389	894
358	934	490	604	9	613	299	794	523
328	336	894	52	751	373	160	683	421
588	915	355	692	252	218	570	530	139
594	33	797	741	954	339	962	921	846
349	928	32	599	237	468	996	827	19
7	793	729	822	1000	821	696	502	349
271	842	214	959	563	927	960	12	589
535	42	196	556	412	339	966	848	816
340	448	42	406	473	795	740	925	348
226	636	510	508	87	376	483	266	827
318	404	658	76	71	415	658	697	908
680	726	429	57	433	772	964	950	34
637	298	586	302	552	808	9	319	672
883	549	358	242	144	811	59	453	604
706	452	493	530	950	393	705	737	503
978	400	154	112	188	376	437	203	290
732	438	126	562	826	985	748	946	575
452	292	936	303	876	547	446	21	49
657	595	420	931	29	493	50	203	130
910	119	105	956	842	520	100	763	395
489	828	695	722	952	52	643	858	450
458	838	640	309	585	690	215	421	547
19	155	20	977	334	868	267	636	934
116	82	166	744	661	128	119	147	264
247	645	362	618	102	521	910	457	112
562	654	127	722	56	385	510	508	293
896	615	813	562	769	317	997	322	850
700	89	256	266	303	495	795	235	100
980	227	732	889	712	492	59	753	108
546	721	263	460	989	85	254	286	162
824	677	722	913	505	897	686	789	505
666	598	673	869	441	609	710	536	75
196	249	207	851	931	331	648	316	340
632	553	456	809	388	828	834	323	961
267	713	616	751	436	669	428	992	744
68	355	148	735	914	275	303	235	489
642	294	825	253	307	405	531	987	44
209	83	93	734	125	842	174	96	89
346	195	69	58	640	872	607	602	532
62	593	91	757	828	44	914	494	744
664	681	309	824	871	774	526	928	957
795	443	560	10	820	965	14	217	746
501	755	159	874	225	555	470	860	649
475	771	310	900	124	588	399	167	319
687	525	108	336	663	868	296	879	558
459	397	577	438	999	472	845	225	843
746	739	347	681	177	4	761	677	89
14	867	765	742	752	548	979	552	63
277	921	612	641	441	524	562	666	770
713	458	543	592	452	540	987	912	819
115	833	130	295	776	715	757	935	275
458	378	66	473	869	632	77	162	821
101	395	164	226	692	460	613	323	110
837	158	15	344	334	849	456	185	258
415	188	972	882	469	941	805	634	435
617	228	368	214	763	378	564	558	592
451	497	785	30	130	93	474	947	250
269	840	350	491	536	419	564	641	422
179	76	72	798	527	946	794	74	345
303	166	313	821	783	614	542	16	869
458	82	815	270	907	716	285	810	194
864	986	43	602	999	921	735	297	977
824	216	57	550	477	937	145	673	424
988	710	156	910	213	804	347	952	845
437	958	231	204	114	437	140	10	668
656	891	501	918	856	731	236	70	922
1000	764	198	86	317	353	286	250	867
355	194	39	920	646	286	974	719	690
168	192	384	262	183	82	127	224	976
100	540	42	320	647	625	920	373	681
491	45	588	994	838	131	253	112	427
99	741	116	446	955	550	209	217	52
212	1000	826	565	334	211	981	113	663
107	834	543	857	696	257	947	397	82
273	317	268	768	738	629	881	481	735
318	488	19	137	195	920	780	565	706
254	860	532	998	75	113	100	718	829
542	35	508	834	587	223	984	317	467
463	21	840	335	394	66	267	245	577
193	317	256	447	347	835	905	515	635
686	190	900	90	921	518	645	822	189
708	322	484	263	415	948	8	230	638
929	337	486	81	381	859	213	313	635
964	12	163	134	207	70	177	366	433
731	916	908	398	407	757	785	823	896
10	218	555	798	569	353	224	880	572
927	444	412	658	424	707	576	651	28
142	1000	389	254	486	990	779	463	445
882	221	532	80	563	808	511	538	728
144	731	708	806	907	863	460	829	280
953	384	42	588	276	235	364	500	130
229	223	64	260	10	238	935	169	403
246	665	731	36	540	349	980	676	639
625	866	228	148	297	408	839	10	587
600	597	624	811	620	813	370	361	317
233	265	599	788	769	183	268	580	412
218	942	847	239	106	402	179	94	411
27	366	976	64	607	174	160	792	606
815	620	141	685	166	974	17	78	511
535	782	871	164	567	991	77	161	801
364	851	719	337	879	165	324	867	472
265	559	331	833	376	178	568	36	32
762	814	956	848	679	196	743	346	350
879	136	926	767	59	215	369	310	261
619	904	982	986	612	965	807	417	156
547	468	873	876	861	151	16	807	653
773	120	213	857	760	302	815	704	56
1000	476	377	572	956	65	804	460	756
150	364	510	814	793	456	545	465	786
906	842	894	531	653	343	995	281	164
145	307	222	810	428	534	315	299	584
751	887	145	218	802	776	813	158	57
83	351	304	687	961	821	67	468	209
364	291	718	549	160	22	640	120	954
224	576	573	972	662	485	441	270	188
624	722	831	693	436	410	490	382	60
681	786	238	973	862	998	726	732	471
478	322	791	986	392	470	671	82	425
926	82	524	21	755	972	372	123	126
722	77	991	572	37	591	325	580	974
792	352	638	166	281	963	967	116	556
728	516	778	651	919	813	5	690	965
839	227	538	557	438	354	251	360	775
970	120	808	653	143	450	794	484	203
321	53	756	275	243	640	854	619	642
706	767	3	571	164	179	435	23	233
844	443	38	64	55	662	59	268	166
457	966	604	472	386	431	879	612	243
896	196	710	243	232	99	357	27	320
976	85	656	320	712	348	431	358	354
578	505	223	397	684	985	969	164	478
367	967	53	512	266	849	229	527	888
782	726	293	320	621	958	487	559	702
180	549	404	981	724	481	104	837	293
465	388	710	795	212	219	172	799	177
789	596	37	739	847	471	956	730	67
798	462	773	190	179	70	613	779	744
876	749	300	620	30	294	677	176	763
46	160	737	65	692	683	944	447	321
247	706	237	13	703	911	799	698	906
220	592	956	174	152	558	82	193	967
585	316	489	991	226	440	715	334	747
410	990	202	565	559	505	133	106	316
64	794	730	876	970	695	416	270	64
50	738	523	747	70	261	418	420	479
632	785	936	287	630	188	175	63	138
110	324	626	44	383	538	534	534	490
761	444	243	556	441	8	637	90	48
952	312	670	398	759	126	460	651	7
63	336	930	873	802	641	431	407	543
657	892	605	321	101	583	459	618	720
697	887	776	910	940	155	279	556	848
210	141	90	155	121	18	737	308	414
742	363	910	866	362	729	87	909	964
906	13	535	434	579	385	483	56	918
947	302	242	613	491	551	174	447	843
753	479	298	247	35	491	311	48	20
231	203	805	263	193	215	615	207	7
240	822	282	662	283	391	961	699	556
393	499	587	862	518	679	546	521	563
889	4	71	851	129	350	480	457	72
170	279	412	626	912	129	561	930	450
472	547	250	674	857	78	53	673	305
841	714	865	294	914	125	581	108	274
624	789	503	383	643	306	270	645	612
963	597	303	132	781	990	83	29	646
248	631	243	425	445	608	983	404	262
319	300	993	708	661	564	103	37	76
207	763	781	856	78	227	846	965	679
579	961	521	26	578	424	240	18	432
306	735	163	371	723	947	63	453	626
581	784	551	338	378	521	222	236	690
182	902	652	113	158	141	223	387	634
300	936	550	589	195	367	860	117	988
732	651	578	783	435	354	814	153	973
473	672	549	540	93	208	534	933	81
519	798	755	647	954	2	84	280	208
347	187	942	842	980	664	707	824	746
289	572	80	189	627	1000	671	509	997
606	69	632	164	281	351	260	766	323
344	618	117	497	751	594	73	797	544
760	592	201	933	149	763	338	758	984
667	754	55	194	929	955	175	189	995
493	929	104	597	225	585	68	853	842
128	22	188	482	421	355	766	303	611
980	686	588	707	599	631	200	516	559
991	500	971	141	14	734	907	957	583
640	911	146	605	198	431	849	243	739
784	896	104	434	233	969	46	170	844
81	96	205	849	582	158	635	30	873
60	86	56	234	99	551	144	381	71
676	300	485	468	288	8	597	933	941
788	909	168	335	356	309	438	180	529
597	129	723	339	549	528	697	123	495
641	62	897	518	856	403	58	316	149
190	497	960	473	477	455	306	445	895
147	859	544	585	680	817	332	451	372
183	47	482	228	961	604	302	414	156
272	480	344	838	370	825	6	181	720
62	555	371	524	644	579	241	511	739
866	998	281	662	464	584	646	411	740
221	648	27	928	522	307	859	481	275
241	949	314	723	614	949	287	708	723
394	567	326	616	645	926	617	556	857
762	711	154	768	837	583	835	227	334
948	488	393	273	29	449	255	704	253
308	252	142	517	179	292	228	742	77
899	712	388	77	77	199	424	897	587
142	329	232	310	762	219	723	242	487
592	476	290	769	207	901	734	120	616
979	702	823	503	777	752	109	909	696
697	755	976	60	972	709	59	971	797
453	524	586	15	573	41	131	132	503
136	983	580	109	601	365	731	363	261
556	958	304	814	274	522	211	798	139
192	349	271	463	222	587	970	653	16
716	27	174	898	570	877	243	391	113
837	800	591	181	346	763	59	761	107
151	636	388	899	642	2	558	567	19
134	832	788	93	352	633	696	999	230
920	497	989	964	238	210	494	54	631
223	981	702	668	908	712	392	519	324
487	616	896	946	194	399	728	802	127
607	258	656	542	201	900	514	356	377
437	41	860	990	206	742	497	385	199
524	540	423	512	792	392	721	73	441
715	499	107	925	766	387	684	173	971
579	644	748	135	544	766	163	753	755
678	1000	974	40	372	775	581	121	911
308	160	661	132	882	459	900	122	927
697	488	270	426	54	144	323	649	587
410	435	718	588	855	404	645	16	913
297	99	277	36	445	637	165	441	332
6	666	370	222	685	374	89	316	358
832	492	937	22	257	454	709	501	969
907	138	102	515	35	884	39	853	915
342	784	327	937	584	759	907	378	375
540	293	187	309	203	725	486	601	576
640	911	104	426	984	177	925	339	554
432	300	512	938	110	805	774	992	78
367	50	320	983	667	798	150	898	483
25	506	207	666	362	144	353	884	823
14	705	258	846	285	844	25	925	467
412	532	958	261	978	268	491	728	240
273	539	493	328	554	133	635	653	91
232	215	217	502	76	794	559	662	696
216	458	416	426	612	541	283	440	296
235	234	501	746	312	34	583	305	15
851	84	134	243	616	252	498	987	290
925	131	222	420	415	691	269	913	628
175	846	219	950	687	621	553	797	273
130	50	700	414	358	834	370	948	182
995	338	242	575	289	558	215	211	589
153	988	263	636	795	20	16	637	864
788	49	789	325	247	603	510	157	441
651	618	189	12	252	633	762	195	379
408	649	654	805	246	604	86	485	731
296	164	251	92	701	178	525	699	660
459	960	877	470	850	784	743	947	800
5	278	282	295	374	1	276	307	279
854	383	359	244	837	227	339	545	583
377	521	966	867	657	452	579	246	383
970	925	155	614	137	265	246	760	506
524	185	309	38	985	499	716	337	801
505	86	389	549	985	921	74	311	215
891	403	330	901	15	982	342	234	610
297	844	99	79	535	645	179	123	983
811	966	336	318	640	990	381	314	493
194	329	399	867	670	89	386	706	578
611	843	442	597	771	492	876	501	787
674	182	12	548	876	157	878	175	585
45	805	852	564	432	62	85	89	166
735	134	75	154	489	954	954	853	259
219	972	890	976	949	160	648	556	784
556	994	489	295	25	107	869	42	549
389	800	728	153	194	485	306	170	466
253	865	926	372	381	426	809	208	448
559	676	223	110	683	256	831	146	190
627	856	826	831	9	639	433	726	475
240	802	244	181	567	779	577	190	536
807	128	470	290	195	193	95	838	594
771	917	103	700	62	403	608	867	249
612	248	184	787	53	661	455	830	75
734	623	31	606	698	672	769	766	406
991	312	938	881	921	54	686	232	858
400	938	520	28	26	978	170	375	812
139	203	26	43	76	11	276	29	523
706	84	517	502	493	931	488	534	212
188	349	745	798	152	791	401	681	121
109	480	247	391	298	439	230	741	335
947	173	633	768	768	94	936	488	455
648	776	922	303	261	578	202	6	619
642	450	59	642	543	839	34	956	355
730	257	530	31	562	108	613	293	987
388	197	830	100	439	565	498	30	218
82	385	829	408	283	993	689	542	459
424	946	52	438	999	278	640	605	64
468	369	351	571	288	36	828	954	337
799	609	99	361	833	956	980	151	244
387	6	524	200	614	845	182	933	243
763	477	178	831	500	982	107	843	529
831	650	112	24	819	352	415	779	397
271	292	833	525	856	122	478	384	63
257	690	392	663	423	530	722	130	605
210	13	208	400	591	457	516	250	408
892	453	427	208	446	956	234	587	327
935	52	648	704	539	797	452	15	377
116	808	353	279	643	170	955	783	961
338	28	594	300	425	92	935	448	765
709	201	741	670	206	248	796	673	160
248	837	737	250	347	609	44	420	874
718	138	169	863	241	473	254	631	497
366	89	656	204	489	991	507	917	740
390	72	642	413	299	567	949	395	270
146	960	856	151	684	527	667	350	635
910	841	828	735	733	672	753	509	958
93	751	418	985	441	534	630	594	366
128	173	48	80	786	264	191	81	786
277	24	92	412	585	368	299	190	899
25	270	127	657	655	441	293	421	896
145	72	657	242	974	606	840	58	467
451	698	216	369	360	85	768	48	90
343	271	63	295	118	617	618	446	533
448	744	573	386	777	900	180	796	697
903	170	827	309	616	817	300	407	389
279	950	87	441	683	35	145	32	842
976	699	898	281	835	486	950	420	66
295	646	629	127	861	678	860	137	192
908	2	4	29	224	269	829	155	710
159	419	616	432	537	204	356	591	407
29	825	750	836	740	440	721	37	360
322	406	992	417	102	998	697	986	806
491	62	859	326	748	900	459	285	865
817	777	196	794	473	82	510	21	212
715	475	704	420	306	625	159	441	321
295	332	73	99	257	754	14	645	752
297	945	34	595	650	202	282	524	879
880	753	35	304	844	156	164	34	932
354	635	554	799	122	285	811	211	992
239	527	760	121	633	182	415	401	403
195	759	945	411	448	390	407	982	218
537	686	533	831	362	923	391	253	826
111	18	856	638	572	388	502	409	828
904	910	52	629	140	931	102	681	417
326	24	919	996	972	644	794	541	675
849	637	802	121	777	609	987	202	245
264	749	236	615	839	21	655	218	557
783	805	104	680	334	117	611	165	627
667	220	981	598	971	676	968	327	200
15	873	729	427	402	933	598	241	24
389	523	252	141	998	989	311	633	486
838	34	863	786	584	859	721	206	98
903	808	808	749	347	810	682	648	880
871	649	811	903	518	467	359	330	724
144	864	488	659	281	354	707	131	182
937	778	493	993	555	326	604	647	844
59	683	112	638	77	558	224	490	691
358	656	218	447	966	563	325	864	870
938	47	846	890	542	615	792	486	256
509	940	187	423	257	412	574	941	505
845	636	241	776	609	461	138	572	834
558	794	600	202	602	645	953	793	65
923	22	312	456	888	664	593	794	365
827	218	117	105	743	27	705	307	369
489	364	66	286	853	619	744	521	116
304	677	856	169	952	155	840	279	157
161	863	692	282	42	83	256	88	595
644	732	147	857	228	296	387	394	791
209	3	282	351	453	768	508	844	415
207	878	482	560	401	166	827	446	606
200	629	624	411	508	936	942	88	934
526	874	655	569	537	968	203	261	843
302	692	746	808	200	248	949	742	554
383	251	788	339	135	900	644	553	334
515	275	644	598	640	734	351	82	954
856	456	667	792	331	859	757	770	691
118	280	144	890	740	694	661	774	624
457	501	867	660	566	689	26	971	410
171	969	611	61	538	13	287	539	52
993	495	73	830	186	57	991	293	942
585	195	269	670	759	625	584	775	86
696	77	132	601	118	205	356	796	59
785	681	981	408	784	877	53	493	411
908	919	957	757	314	89	370	907	207
445	967	326	841	757	840	48	136	22
256	844	874	93	335	387	852	339	344
447	39	50	380	974	871	36	567	132
560	508	112	502	185	966	115	737	294
141	653	661	435	802	312	547	278	85
30	1	265	837	379	342	819	480	613
372	550	13	44	789	23	294	483	66
96	333	590	208	533	958	830	660	684
413	687	776	656	959	398	242	905	491
90	892	948	493	212	440	787	680	135
163	67	676	701	596	523	951	441	189
698	950	568	459	643	899	166	149	797
10	328	637	281	896	612	914	983	649
929	961	628	757	826	397	406	50	64
254	119	614	426	930	553	455	62	878
358	261	227	651	696	350	412	248	614
284	479	459	770	660	464	87	143	58
247	290	995	406	494	370	572	163	740
526	262	747	337	993	960	679	166	813
722	568	12	179	950	617	245	166	369
478	855	172	226	398	350	174	155	123
277	52	873	704	906	525	229	201	203
643	397	547	674	397	983	381	352	29
309	18	680	236	420	541	717	896	416
392	87	656	50	290	506	141	220	601
479	290	598	201	505	532	949	196	342
962	178	218	944	532	678	778	518	499
692	431	583	638	959	378	295	486	423
472	732	956	220	967	989	983	779	515
523	281	674	929	285	45	609	793	441
380	284	954	816	566	439	931	612	1
659	968	59	277	263	907	25	721	623
933	868	969	519	275	462	289	476	122
665	433	11	949	596	868	975	476	720
30	354	958	933	662	643	845	856	643
537	361	85	487	678	254	719	574	415
620	500	791	432	289	338	153	299	782
2	67	11	149	985	315	851	646	523
641	445	655	728	75	379	877	119	385
348	779	522	723	23	247	741	451	15
380	682	225	277	499	419	191	484	410
797	819	827	965	529	721	52	972	870
193	470	611	617	327	466	781	169	98
855	31	610	301	783	579	3	919	181
263	333	666	713	355	154	993	839	225
488	70	719	239	650	432	653	97	525
84	20	476	969	910	151	51	19	286
994	630	715	262	629	905	544	422	51
681	462	449	381	394	621	913	77	503
458	47	835	975	493	4	213	941	436
962	679	779	665	905	636	702	521	492
109	388	550	35	632	928	644	711	258
988	180	505	292	716	906	8	379	366
855	885	137	159	123	709	844	770	787
261	191	48	21	249	918	202	530	477
700	612	140	14	221	321	409	634	497
779	579	406	598	698	629	809	85	26
655	452	10	825	106	209	416	887	275
75	135	774	501	401	921	728	433	81
738	685	301	811	493	101	673	318	19
119	796	385	506	624	191	204	857	947
419	618	933	792	737	953	602	372	695
703	911	508	259	833	930	543	504	584
683	123	464	542	25	634	641	460	327
783	864	267	560	303	770	707	592	430
247	789	159	46	727	765	262	969	820
902	782	412	80	975	621	136	623	586
495	733	17	854	134	710	702	369	240
38	422	367	801	945	13	167	221	726
134	899	420	260	582	216	293	82	63
13	585	677	17	319	45	573	67	462
604	384	522	865	157	769	382	849	138
594	817	743	421	938	797	178	669	89
308	453	155	475	525	382	625	605	639
235	785	279	736	462	435	512	881	773
609	772	571	615	432	569	913	304	762
104	565	649	358	811	474	9	374	291
398	800	268	771	995	322	666	769	663
336	896	225	394	241	261	600	69	129
982	166	54	681	369	284	929	261	747
14	324	12	400	593	471	790	310	379
876	999	876	530	564	685	329	95	190
504	387	108	591	342	150	383	478	949
678	181	935	486	847	462	553	802	205
176	174	754	668	294	542	613	586	897
583	894	686	766	994	263	952	839	578
953	85	354	762	396	415	291	28	57
530	990	212	684	47	851	305	646	868
946	686	708	208	898	394	355	576	8
908	383	594	108	428	859	853	846	624
454	162	677	562	774	925	656	925	726
24	959	616	186	488	445	73	590	837
864	578	906	744	491	395	790	991	923
146	749	991	287	532	984	916	297	529
461	760	56	966	493	938	990	108	659
94	552	531	137	954	349	748	328	524
98	635	975	598	378	946	142	97	999
729	475	965	206	233	489	25	486	367
848	281	52	422	349	661	928	745	290
374	876	979	587	877	746	888	10	884
447	826	476	255	934	568	631	103	621
970	699	835	987	742	199	469	457	451
691	8	116	638	752	404	661	771	739
831	977	529	528	869	816	235	473	14
884	472	174	291	705	789	822	151	661
176	773	618	866	333	739	399	216	620
141	493	28	773	426	592	718	56	227
274	235	420	920	487	764	560	412	689
303	78	637	593	863	773	187	333	552
921	749	908	999	825	250	480	301	155
836	78	983	199	37	996	902	287	366
974	985	767	1000	540	19	898	764	544
623	530	233	693	252	483	325	372	859
139	73	456	658	678	143	686	385	413
423	21	1000	719	602	1000	923	503	841
736	811	518	526	822	524	523	789	455
191	479	668	985	734	473	683	884	38
144	500	24	531	55	403	996	435	571
890	279	929	162	559	251	796	676	743
899	163	718	31	662	872	272	254	65
959	743	841	75	241	62	53	216	725
317	142	326	477	670	792	116	696	560
381	252	425	583	408	694	463	770	951
503	584	737	126	642	126	941	181	88
613	936	666	210	475	22	752	310	332
920	801	773	234	703	727	24	281	530
336	289	447	366	795	204	141	407	503
489	410	197	109	161	400	162	57	594
279	837	322	984	209	23	953	407	608
801	601	364	844	103	249	59	423	148
340	346	828	270	140	416	773	411	511
384	64	729	401	842	540	698	896	612
663	545	901	735	658	177	918	839	650
461	692	171	205	932	145	369	170	5
734	209	464	345	628	377	235	871	585
516	12	120	96	42	577	25	702	73
794	692	681	516	304	904	58	988	637
838	44	49	22	270	837	211	360	977
604	664	990	684	56	358	968	924	169
30	364	719	488	848	677	322	399	494
514	216	307	971	84	957	343	514	535
72	907	919	62	547	240	843	185	331
313	623	888	47	990	176	690	287	836
773	654	296	228	816	771	682	779	35
806	544	67	606	844	288	128	147	521
425	198	386	29	504	391	377	231	791
635	89	302	760	228	371	654	933	688
576	518	949	913	673	525	504	453	556
376	465	552	935	41	453	874	629	923
939	297	604	188	538	327	75	386	291
306	982	727	278	728	43	159	706	343
725	25	532	139	882	427	603	482	935
158	28	612	490	948	871	355	340	819
391	783	209	73	817	717	878	589	159
191	425	879	607	879	872	977	776	193
21	655	199	172	895	667	285	861	421
850	725	509	720	469	411	637	233	375
539	513	534	926	182	328	792	135	446
791	241	681	175	283	400	706	491	467
900	82	131	78	209	102	399	31	52
183	200	741	580	267	736	384	126	135
777	785	106	575	68	155	547	896	658
53	603	621	585	721	795	655	838	642
806	389	525	251	423	602	759	683	245
314	590	519	8	577	995	810	16	946
28	518	252	969	855	327	463	499	594
963	201	499	446	626	670	297	904	129
678	187	798	265	140	721	814	737	599
617	269	892	227	379	41	379	172	17
533	573	395	173	409	397	761	963	821
678	707	623	917	566	751	709	339	77
666	344	777	175	637	489	813	631	783
579	793	973	2	589	166	943	19	267
536	568	488	219	484	625	889	649	644
436	987	983	847	164	798	23	90	737
488	27	52	986	312	871	367	522	980
666	231	684	243	833	301	62	108	570
898	591	446	872	573	830	36	869	224
925	737	372	963	302	66	447	83	979
441	120	103	513	146	712	685	68	428
732	751	321	324	840	384	141	417	854
945	438	712	587	560	637	62	174	957
213	636	611	345	608	113	319	182	694
798	223	348	35	750	233	567	441	691
284	372	369	336	264	974	965	845	237
462	224	20	693	138	442	95	486	530
482	915	895	543	308	210	471	257	597
171	620	747	452	952	270	534	161	116
309	569	983	900	641	453	533	496	619
536	448	640	747	332	293	50	541	186
431	880	763	982	467	31	834	230	415
880	67	592	809	494	151	848	328	843
557	506	287	429	888	689	897	824	388
156	581	394	281	992	438	893	135	379
897	143	888	430	541	405	532	846	262
970	932	792	734	820	424	778	184	606
298	424	369	112	783	778	172	392	533
612	217	296	733	212	176	584	382	271
326	477	201	717	589	172	970	620	955
41	823	109	45	597	680	235	451	740
285	295	64	53	997	552	929	653	132
665	778	956	951	338	295	956	868	767
856	436	640	591	509	552	420	491	317
42	238	761	657	62	993	704	95	483
344	323	816	189	848	558	804	70	756
52	453	95	387	353	537	590	533	291
266	577	818	101	943	41	723	524	821
925	855	162	701	208	464	136	866	482
561	461	825	799	303	950	354	944	226
355	527	287	388	173	592	638	453	455
363	885	236	156	740	138	613	278	250
607	615	670	581	964	821	172	719	849
502	92	768	96	482	911	3	853	224
435	142	827	525	241	847	828	949	50
952	699	355	14	964	666	615	192	251
132	178	476	62	887	957	834	412	399
587	751	511	759	314	522	877	630	268
898	266	585	290	802	261	354	814	44
274	877	62	617	561	672	249	145	976
423	685	381	520	167	581	121	33	945
870	539	392	19	467	273	713	875	919
814	832	373	547	353	763	872	418	401
991	5	113	418	4	121	221	348	762
426	203	53	461	370	888	659	798	368
836	76	641	283	763	325	23	703	319
965	753	763	326	183	283	271	292	729
950	395	492	624	276	246	190	100	407
121	410	440	319	843	320	886	578	599
39	898	585	259	516	563	557	532	431
274	204	608	625	258	803	122	986	276
910	297	880	222	894	817	594	180	715
89	5	216	982	320	141	559	973	89
132	338	623	575	934	939	409	561	939
797	151	717	17	174	13	478	860	333
869	58	713	40	774	763	134	320	233
466	941	966	77	833	751	572	31	717
458	854	894	738	791	988	901	523	481
41	18	928	374	32	785	470	576	586
93	480	82	994	196	26	653	814	626
561	457	213	686	927	566	101	338	39
182	223	714	23	580	706	654	418	981
812	882	637	675	917	727	570	502	918
585	251	709	250	370	940	151	915	667
136	530	233	257	402	464	444	995	36
349	480	81	278	863	360	904	414	805
742	36	474	579	491	458	476	742	716
174	316	815	386	584	461	552	40	857
551	262	717	196	718	41	120	605	898
359	262	936	124	36	955	691	399	608
461	323	857	702	390	330	120	895	620
477	865	360	994	751	479	379	859	799
717	144	546	512	155	56	184	284	493
594	165	649	430	736	71	930	248	919
413	767	478	663	947	826	926	117	614
895	588	794	778	606	981	999	472	565
259	936	948	107	607	748	743	529	809
172	291	532	331	526	91	171	354	658
970	241	301	955	518	358	971	301	677
696	188	356	790	728	685	325	946	645
144	422	575	104	176	972	992	956	976
637	58	442	543	995	898	655	639	128
311	56	191	445	643	343	843	402	961
155	106	539	955	851	493	53	703	889
547	948	118	893	396	845	567	878	794
125	258	720	596	710	933	833	529	369
165	356	246	865	978	324	234	482	225
783	724	383	744	258	166	645	393	699
930	584	837	154	904	601	250	267	522
503	763	471	79	561	761	490	288	204
125	638	159	54	365	978	625	602	229
223	88	309	112	422	381	378	639	112
878	661	671	213	805	79	694	410	570
918	33	926	297	48	602	366	854	792
511	643	895	45	886	351	778	517	295
639	696	927	156	401	758	256	302	514
539	213	400	572	172	834	122	607	692
984	377	809	404	414	901	459	665	538
7	661	191	489	195	26	953	877	319
716	424	398	599	851	888	432	902	802
637	696	629	888	719	612	772	935	309
949	407	88	871	597	391	430	973	10
227	264	438	618	552	268	133	590	208
41	616	982	454	94	354	986	613	845
702	210	394	230	441	18	90	598	308
605	1000	618	622	402	163	63	230	428
850	9	36	297	362	665	104	730	769
549	446	765	56	92	660	709	286	494
868	452	118	14	397	763	300	380	613
286	958	862	18	6	530	288	328	726
765	810	853	432	906	642	340	332	62
669	59	540	909	323	249	538	541	335
99	928	897	275	769	784	645	794	834
881	929	621	516	604	123	281	766	226
45	733	629	645	91	467	791	228	869
501	18	402	864	86	214	147	159	665
149	154	187	932	751	992	726	756	974
893	770	49	895	920	577	49	446	344
774	832	750	399	715	403	638	289	221
251	583	621	664	860	573	152	394	513
925	86	146	349	331	592	555	58	370
582	446	666	347	630	121	387	300	995
394	978	333	590	994	822	991	143	523
86	179	476	593	597	535	271	70	109
111	57	708	414	904	63	714	894	835
466	340	149	109	950	705	622	538	916
349	86	97	205	406	133	114	169	570
661	654	613	660	763	570	294	918	325
174	243	678	3	484	416	214	679	963
784	95	246	134	21	763	643	629	620
3	237	206	118	728	475	4	330	270
914	893	533	591	825	894	771	597	201
464	920	756	40	103	335	909	674	109
827	306	585	36	526	696	703	907	899
533	341	374	388	694	302	602	644	846
855	293	696	550	701	97	338	642	472
720	657	417	622	242	694	993	362	604
973	627	960	272	669	226	800	31	870
404	120	752	134	489	608	361	142	212
582	375	360	759	153	614	288	957	231
970	24	981	963	216	706	924	589	395
572	441	948	578	238	270	275	737	787
498	628	176	457	629	552	388	319	602
260	37	748	455	896	37	680	196	658
908	907	575	686	18	418	574	127	815
251	258	69	120	528	658	984	5	526
924	22	598	734	21	718	879	821	161
861	901	404	660	876	547	868	647	196
85	894	853	22	66	525	241	942	806
734	855	435	38	605	939	421	286	68
882	462	889	559	424	968	420	164	127
322	681	865	525	23	363	505	727	37
382	715	181	803	220	537	21	592	350
154	541	109	371	650	75	479	494	180
736	28	359	847	413	271	63	444	59
361	138	702	784	792	305	223	707	476
506	326	121	174	897	31	691	876	412
11	563	547	629	244	707	381	936	49
649	998	76	350	419	723	551	474	514
113	313	200	121	284	881	245	947	311
950	566	266	431	316	637	138	130	668
900	434	834	796	37	669	541	353	861
357	381	947	898	822	297	992	414	449
577	838	631	379	151	104	948	338	1
184	460	453	641	554	739	833	452	606
654	700	873	525	421	997	164	287	76
304	77	710	577	985	349	454	288	886
956	501	743	329	430	363	890	718	61
392	750	850	421	626	11	673	267	388
33	108	748	780	376	705	575	350	827
679	76	474	739	373	257	955	207	268
783	82	206	108	206	767	282	877	171
146	38	367	108	375	550	501	114	952
212	253	194	491	894	36	602	989	391
836	701	976	5	120	401	883	45	146
185	342	928	272	790	103	298	874	582
226	763	358	561	307	893	967	239	732
326	890	932	814	717	433	508	72	153
527	770	976	375	694	729	752	264	977
697	67	240	941	48	90	46	174	697
995	598	329	486	184	512	828	844	644
642	883	538	581	348	59	379	297	569
